price;model_year;km;reg;fuel_type;fuel_economy;horse_power;gear_type;zip_code
91.790 kr.;2014;39000;2015-01-01;Benzin;23.3;125;M;2970
164.900 kr.;2018;60000;2018-09-28;Benzin;21.6;140;M;6000
97.450 kr.;2015;97000;2015-06-24;Benzin;22.2;140;M;2610
82.900 kr.;2014;109000;2015-01-01;Benzin;23.3;100;M;7100
83.000 kr.;2015;143000;2014-10-01;Benzin;23.3;125;M;2770
104.900 kr.;2017;143000;2016-11-25;Benzin;22.2;140;M;8600
85.300 kr.;2016;81000;2016-10-26;Benzin;23.3;80;M;4700
74.500 kr.;2014;143000;2014-06-30;Benzin;23.3;125;M;4700
69.000 kr.;2014;125000;2014-05-01;Benzin;23.3;100;M;8940
153.900 kr.;2020;76000;2020-01-23;Benzin;26.2;125;M;9600
199.900 kr.;2022;3000;2022-01-31;Benzin;24.2;125;M;7700
98.500 kr.;2017;79000;2018-03-28;Diesel;31.3;95;M;5260
59.800 kr.;2014;186000;2014-08-29;Benzin;23.3;125;M;3630
80.000 kr.;2015;167000;2014-11-01;Benzin;23.3;125;M;2700
29.900 kr.;2008;197000;2008-10-30;Diesel;23.8;90;M;4300
44.900 kr.;2013;229700;2013-07-17;Benzin;23.3;65;M;2650
124.900 kr.;2018;102000;2017-06-30;Benzin;23.3;100;M;8600
118.900 kr.;2016;76000;2017-04-28;Benzin;23.3;125;M;6900
64.900 kr.;2014;100000;2013-11-29;Benzin;23.3;65;M;4800
79.800 kr.;2015;126000;2015-01-22;Benzin;23.3;125;M;5260
174.900 kr.;2021;19000;2021-03-05;Benzin;24.2;125;M;7700
264.900 kr.;2022;2000;2022-09-29;Benzin;22.9;125;A;7100
94.800 kr.;2014;96000;2014-04-30;Benzin;23.3;125;M;9800
78.900 kr.;2014;107000;2014-04-28;Benzin;23.3;100;M;4300
89.800 kr.;2016;169000;2016-08-19;Benzin;22.2;140;M;8883
163.900 kr.;2021;23200;2020-12-10;Benzin;24.2;125;M;4100
132.700 kr.;2019;87000;2018-09-27;Benzin;22.9;125;M;8940
199.900 kr.;2021;18000;2021-08-02;Benzin;24.2;155;M;9800
99.700 kr.;2015;92000;2015-10-29;Benzin;23.3;125;M;9700
77.900 kr.;2014;111000;2013-08-30;Benzin;23.3;125;M;4000
129.800 kr.;2018;137000;2018-06-28;Benzin;22.2;140;M;8940
82.900 kr.;2016;103997;2016-10-20;Benzin;23.3;80;M;2860
82.900 kr.;2014;89000;2014-09-29;Benzin;23.3;100;M;8600
35.000 kr.;2008;192000;2007-11-11;Benzin;13.5;150;M;4100
148.500 kr.;2019;44000;2019-02-28;Benzin;22.9;100;M;6740
112.000 kr.;2017;65000;2017-04-05;Benzin;23.3;125;M;7000
219.000 kr.;2018;112000;2018-09-01;Benzin;18.3;200;M;2200
239.900 kr.;2022;500;2022-08-25;Benzin;24.2;125;M;7900
32.900 kr.;2010;257000;2010-03-26;Benzin;18.2;60;M;8940
59.900 kr.;2012;99900;2012-11-28;Benzin;18.2;60;M;8300
129.900 kr.;2018;98000;2018-04-18;Benzin;23.3;100;M;3400
204.495 kr.;2022;6500;2022-06-21;Benzin;24.2;125;M;4700
157.777 kr.;2020;35000;2020-01-15;Diesel;31.4;85;M;4300
203.995 kr.;2022;7000;2022-09-28;Benzin;24.2;125;M;4700
208.995 kr.;2022;1500;2022-09-28;Benzin;24.2;125;M;4700
203.995 kr.;2022;7000;2022-09-28;Benzin;24.2;125;M;4700
204.995 kr.;2022;6000;2022-06-21;Benzin;24.2;125;M;4700
209.900 kr.;2020;52000;2020-12-01;Benzin;19.6;100;A;4600
204.900 kr.;2022;6000;2022-06-22;Benzin;24.2;125;M;4100
200.900 kr.;2022;10000;2022-06-21;Benzin;24.2;125;M;4100
202.900 kr.;2022;8000;2022-06-21;Benzin;24.2;125;M;4100
196.900 kr.;2022;14000;2022-06-21;Benzin;24.2;125;M;4100
39.900 kr.;2008;148000;2008-10-30;Benzin;16.9;120;M;7900
56.900 kr.;2009;91000;2009-03-17;Benzin;15.4;96;A;4320
159.800 kr.;2018;86000;2019-01-11;Benzin;22.2;140;M;6600
189.900 kr.;2019;86000;2019-09-12;Benzin;19.6;100;A;3000
114.900 kr.;2017;75000;2017-01-11;Benzin;23.3;125;M;2630
179.990 kr.;2019;42500;2019-10-25;Benzin;23.4;140;M;2100
134.000 kr.;2019;46000;2019-09-13;Diesel;28.9;85;M;9280
79.900 kr.;2014;105000;2014-10-28;Benzin;23.3;100;M;8464
117.000 kr.;2016;57000;2017-04-27;Benzin;23.3;125;M;2630
140.000 kr.;2018;51000;2018-06-01;Benzin;23.3;125;M;4622
154.900 kr.;2019;39000;2019-02-12;Benzin;23.4;100;M;5260
54.800 kr.;2010;62000;2010-08-31;Benzin;18.2;60;M;8722
79.800 kr.;2015;128000;2015-12-29;Benzin;23.3;100;M;8362
84.500 kr.;2014;100000;2015-01-22;Benzin;23.3;100;M;7120
259.900 kr.;2019;58000;2018-11-20;Benzin;18.3;200;M;4600
62.900 kr.;2014;161000;2014-06-27;Benzin;23.3;100;M;6670
78.000 kr.;2014;118000;2014-01-01;Benzin;23.3;100;M;9600
150.000 kr.;2018;90000;2018-06-01;Benzin;19.6;140;M;8700
89.000 kr.;2015;109000;2015-08-01;Benzin;22.2;140;M;6400
81.900 kr.;2014;62000;2014-10-01;Benzin;23.3;100;M;2740
159.900 kr.;2019;88772;2019-03-26;Benzin;23.4;100;M;6000
44.000 kr.;2009;83000;2009-10-01;Benzin;17.5;96;M;7400
118.500 kr.;2018;94000;2017-09-29;Benzin;23.3;100;M;7500
78.800 kr.;2014;133000;2014-02-03;Benzin;23.3;100;M;2750
69.900 kr.;2015;81000;2015-09-14;Benzin;23.3;65;M;4200
124.900 kr.;2015;37500;2016-02-26;Benzin;22.2;140;M;9800
69.800 kr.;2014;131000;2014-06-11;Benzin;23.3;65;M;6200
155.000 kr.;2018;15000;2018-05-04;Benzin;23.3;125;M;4200
14.999 kr.;2007;187000;2007-04-22;Benzin;16.4;70;M;5260
164.999 kr.;2019;30000;2019-09-12;Benzin;23.4;125;M;7000
64.500 kr.;2013;186000;2013-05-30;Benzin;23.3;100;M;2600
97.900 kr.;2015;84000;2016-01-13;Benzin;23.3;100;M;7100
169.900 kr.;2020;34000;2020-07-10;Benzin;27.5;125;M;2600
109.700 kr.;2019;100000;2019-12-30;Benzin;21.6;85;M;9700
89.800 kr.;2015;80000;2015-03-02;Benzin;23.3;125;M;5260
19.380 kr.;2004;235000;2004-05-19;Benzin;16.1;70;M;9600
144.900 kr.;2018;49000;2018-08-30;Benzin;23.3;125;M;4200
114.900 kr.;2016;59000;2016-06-30;Benzin;23.3;125;M;6000
62.800 kr.;2014;181000;2014-03-12;Benzin;23.3;100;M;4300
144.900 kr.;2018;69000;2018-03-27;Benzin;23.3;100;M;4200
74.800 kr.;2015;174000;2015-03-27;Benzin;23.3;100;M;5210
154.999 kr.;2018;71000;2018-10-01;Benzin;22.2;140;M;9900
39.800 kr.;2009;128000;2008-11-26;Benzin;17.5;82;M;5260
119.900 kr.;2016;73200;2016-11-30;Benzin;23.3;125;M;5492
44.800 kr.;2011;193000;2010-10-29;Diesel;27;95;M;2630
139.700 kr.;2018;69000;2018-01-02;Benzin;23.3;100;M;9200
14.900 kr.;2010;259689;2010-08-19;Diesel;23.8;68;M;4200
209.900 kr.;2021;25000;2021-03-05;Benzin;23.7;155;M;9430
55.000 kr.;2005;245000;2005-01-01;Benzin;13.5;150;M;9260
69.900 kr.;2013;116000;2013-03-01;Benzin;23.3;100;M;1799
52.500 kr.;2012;75000;2012-05-01;Benzin;18.2;60;M;9900
149.999 kr.;2014;100000;2014-10-01;Benzin;16.9;182;M;7900
15.000 kr.;1998;155000;1998-06-01;Benzin;15.2;60;M;7300
74.900 kr.;2014;177000;2014-10-27;Benzin;20.4;100;A;2610
83.900 kr.;2016;141000;2016-08-31;Benzin;23.3;80;M;8722
174.900 kr.;2018;62500;2018-07-05;Benzin;21.6;140;M;4700
28.900 kr.;2011;246000;2011-03-29;Benzin;18.2;60;M;6430
55.000 kr.;2013;235000;2013-05-01;Benzin;23.3;65;M;5560
109.800 kr.;2016;118000;2017-05-15;Benzin;23.3;125;M;4200
85.000 kr.;2016;99000;2016-12-01;Benzin;23.3;125;M;8300
229.750 kr.;2022;500;2022-09-30;Benzin;24.2;125;M;7100
59.800 kr.;2013;103000;2013-01-23;Benzin;23.3;65;M;5260
89.900 kr.;2015;150050;2016-04-07;Benzin;20.4;100;A;3520
89.900 kr.;2017;99000;2017-03-16;Benzin;23.3;80;M;7700
82.500 kr.;2015;80000;2015-08-11;Diesel;31.3;95;M;2620
119.900 kr.;2017;131000;2017-08-31;Benzin;23.3;125;M;5560
69.500 kr.;2015;192000;2015-04-16;Diesel;27.8;95;M;2600
68.800 kr.;2015;154000;2015-01-15;Benzin;23.3;125;M;4200
139.800 kr.;2019;122000;2019-06-12;Benzin;21.2;140;M;6670
157.800 kr.;2020;42000;2020-06-09;Diesel;31.4;85;M;9600
56.880 kr.;2012;94000;2012-11-09;Benzin;18.5;60;M;6200
52.800 kr.;2012;158000;2012-07-24;Benzin;18.2;60;M;4300
65.000 kr.;2015;172000;2014-11-01;Benzin;20.4;100;A;8382
126.700 kr.;2018;78000;2018-03-28;Benzin;23.3;125;M;9310
82.900 kr.;2014;131300;2014-01-09;Benzin;23.3;100;M;8751
84.800 kr.;2014;118000;2014-07-09;Benzin;23.3;125;M;5260
34.800 kr.;2009;182000;2009-02-24;Benzin;18.2;60;M;8883
99.900 kr.;2014;118000;2014-08-11;Benzin;20.4;100;A;2600
114.900 kr.;2018;130500;2018-02-16;Benzin;23.3;100;M;9900
114.900 kr.;2018;50713;2018-12-17;Diesel;28.9;85;M;5260
67.900 kr.;2014;169000;2014-01-29;Benzin;23.3;100;M;5491
24.900 kr.;2003;129000;2003-06-02;Benzin;15.6;80;M;5700
89.900 kr.;2014;109886;2014-12-22;Benzin;23.3;125;M;6000
69.900 kr.;2015;134000;2015-03-31;Diesel;30.3;95;M;4000
114.800 kr.;2015;110000;2015-01-02;Benzin;22.2;140;M;9800
47.900 kr.;2013;193000;2013-02-19;Benzin;23.3;65;M;9310
59.900 kr.;2014;199000;2014-04-25;Benzin;23.3;100;M;4241
64.900 kr.;2014;154000;2015-01-29;Benzin;23.3;125;M;8600
119.900 kr.;2013;133000;2013-09-03;Benzin;16.9;182;M;4300
154.900 kr.;2020;39000;2020-02-28;Benzin;26.2;125;M;7000
94.800 kr.;2016;102000;2016-05-25;Diesel;29.4;75;M;4600
134.500 kr.;2019;70000;2019-09-05;Diesel;28.9;85;M;9800
62.800 kr.;2013;175000;2013-08-01;Benzin;23.3;100;M;8300
58.800 kr.;2013;163000;2013-03-13;Benzin;23.3;100;M;4200
64.900 kr.;2015;187000;2015-02-18;Diesel;30.3;95;M;9310
69.800 kr.;2012;133000;2012-02-14;Benzin;17.2;96;M;9800
119.900 kr.;2018;120000;2017-10-12;Benzin;23.3;125;M;8600
108.800 kr.;2016;61000;2016-09-30;Benzin;23.3;125;M;4600
24.800 kr.;2003;169000;2003-07-03;Benzin;15.6;80;M;7700
85.000 kr.;2015;89400;2015-06-23;Benzin;23.3;125;M;7600
89.900 kr.;2014;75000;2014-04-25;Benzin;23.3;100;M;5492
164.900 kr.;2019;89000;2019-06-11;Benzin;19.6;100;A;3200
169.995 kr.;2020;55000;2020-03-09;Benzin;26.2;125;M;7400
19.900 kr.;2005;185000;2005-03-22;Benzin;16.4;70;M;4300
124.900 kr.;2017;75000;2017-07-28;Benzin;23.3;100;M;5260
214.900 kr.;2022;2000;2022-08-30;Benzin;24.2;125;M;6000
214.900 kr.;2022;2000;2022-08-30;Benzin;24.2;125;M;6000
214.900 kr.;2022;2000;2022-08-30;Benzin;24.2;125;M;6000
214.900 kr.;2022;2000;2022-06-21;Benzin;24.2;125;M;6000
41.900 kr.;2011;142000;2011-01-18;Benzin;17.9;82;M;2605
69.500 kr.;2014;171000;2014-01-01;Benzin;23.3;100;M;4000
49.900 kr.;2012;128000;2012-07-05;Benzin;18.2;60;M;9430
129.900 kr.;2017;101000;2017-09-29;Benzin;23.3;100;M;6100
79.800 kr.;2013;160000;2013-06-28;Benzin;23.3;100;M;6705
194.900 kr.;2019;60000;2018-11-22;Benzin;21.2;140;M;6100
99.900 kr.;2015;94000;2015-05-27;Benzin;23.3;100;M;7900
164.900 kr.;2018;50000;2018-02-22;Benzin;22.2;140;M;5400
85.100 kr.;2015;102000;2015-06-23;Diesel;27.8;95;M;6715
214.900 kr.;2021;16000;2021-04-19;Benzin;23.7;155;M;6000
59.700 kr.;2013;193000;2013-04-22;Diesel;27.8;95;M;9310
89.900 kr.;2016;130000;2016-12-29;Benzin;23.3;125;M;8370
164.995 kr.;2021;27900;2020-12-17;Benzin;27.5;125;M;4700
146.900 kr.;2018;54000;2018-03-21;Benzin;23.3;125;M;5400
79.900 kr.;2014;90000;2014-05-13;Benzin;23.3;100;M;4340
86.900 kr.;2014;111000;2014-12-12;Benzin;23.3;100;M;5400
124.800 kr.;2017;71000;2017-03-24;Benzin;22.2;140;M;6000
55.900 kr.;2014;207000;2013-10-16;Benzin;23.3;100;M;8370
169.800 kr.;2018;29000;2018-11-09;Benzin;22.4;125;M;8300
61.800 kr.;2013;161000;2013-04-29;Benzin;23.3;100;M;8800
132.900 kr.;2017;51000;2017-05-17;Benzin;22.2;140;M;8783
139.900 kr.;2019;64000;2019-02-11;Benzin;21.6;85;M;8300
129.900 kr.;2018;89000;2017-09-29;Benzin;23.3;125;M;8210
134.900 kr.;2017;49000;2017-11-22;Benzin;23.3;100;M;6000
99.900 kr.;2016;104000;2016-04-19;Benzin;23.3;100;M;8783
109.900 kr.;2016;76000;2016-03-18;Benzin;23.3;125;M;5491
46.000 kr.;2012;154000;2012-04-25;Diesel;24.4;95;M;7400
239.900 kr.;2022;5000;2022-08-30;Benzin;24.2;155;M;6000
84.900 kr.;2013;152000;2013-05-27;Benzin;23.3;125;M;5210
49.900 kr.;2010;141000;2010-04-29;Benzin;18.2;60;M;9430
112.500 kr.;2017;67000;2016-11-30;Benzin;22.2;140;M;2400
219.900 kr.;2021;20785;2021-04-16;Benzin;24.2;155;M;5260
129.900 kr.;2018;82000;2018-10-26;Benzin;22.9;100;M;6270
67.500 kr.;2014;164000;2014-06-19;Benzin;23.3;125;M;7400
80.000 kr.;2015;79000;2015-06-29;Benzin;23.3;100;M;3660
89.900 kr.;2015;69000;2015-02-26;Benzin;23.3;100;M;5200
92.000 kr.;2016;110000;2016-06-30;Benzin;23.3;125;M;8300
169.900 kr.;2018;79000;2018-04-17;Benzin;22.2;140;M;2630
222.190 kr.;2022;50;2022-11-10;Benzin;22.9;100;M;5492
97.500 kr.;2015;72000;2014-11-27;Benzin;23.3;125;M;8600
139.900 kr.;2016;65000;2016-09-15;Benzin;22.2;140;M;8660
29.900 kr.;2009;241000;2009-04-06;Diesel;23.8;68;M;8940
22.800 kr.;2008;134000;2008-04-08;Benzin;16.4;70;M;2750
44.900 kr.;2006;165000;2006-06-28;Benzin;13.5;150;M;7190
52.800 kr.;2011;137000;2011-09-30;Benzin;17.9;82;M;6200
199.900 kr.;2021;8700;2022-01-31;Benzin;24.2;125;M;6100
78.500 kr.;2015;95000;2014-11-24;Benzin;23.3;125;M;4600
114.900 kr.;2018;54000;2018-06-28;Benzin;21.6;85;M;2600
77.900 kr.;2013;97000;2013-05-22;Benzin;23.3;125;M;9400
99.900 kr.;2015;153000;2015-01-30;Benzin;22.2;140;M;8960
104.900 kr.;2015;81000;2015-06-24;Benzin;23.3;125;M;6100
43.900 kr.;2013;262000;2013-02-01;Diesel;30.3;95;M;6100
104.900 kr.;2018;38904;2018-11-19;Benzin;21.6;70;M;5260
89.500 kr.;2017;100000;2017-02-28;Benzin;23.3;80;M;6000
39.989 kr.;2010;84000;2010-04-21;Benzin;18.2;60;M;6715
124.800 kr.;2016;50000;2016-03-30;Benzin;22.2;140;M;8722
79.900 kr.;2016;145000;2016-04-29;Benzin;22.2;140;M;7000
159.900 kr.;2014;105000;2014-10-10;Benzin;16.9;182;M;7900
64.700 kr.;2014;185000;2014-05-12;Benzin;23.3;125;M;9310
174.800 kr.;2018;72000;2018-08-28;Benzin;21.2;140;M;9440
129.800 kr.;2020;67000;2020-01-01;Diesel;28.9;85;M;6705
99.900 kr.;2016;106000;2017-06-15;Benzin;23.3;125;M;6580
72.500 kr.;2014;163000;2014-06-23;Benzin;23.3;100;M;8600
89.900 kr.;2016;151000;2016-09-01;Benzin;23.3;125;M;8210
27.700 kr.;2012;315000;2011-10-31;Diesel;25;70;M;9310
177.995 kr.;2021;26600;2020-12-17;Benzin;27.5;125;M;4700
97.995 kr.;2015;93800;2015-11-20;Benzin;23.3;100;M;4700
159.900 kr.;2017;37000;2018-02-16;Benzin;23.3;100;M;7900
139.900 kr.;2017;50000;2017-09-29;Benzin;23.3;100;M;9800
204.900 kr.;2021;14000;2021-09-22;Benzin;23.7;125;M;5260
44.900 kr.;2013;191000;2013-06-23;Benzin;23.3;65;M;2720
48.800 kr.;2010;154000;2010-05-18;Diesel;24.4;70;M;8722
84.999 kr.;2013;79000;2013-05-29;Diesel;27.8;95;M;8600
154.900 kr.;2019;55000;2018-10-26;Benzin;22;100;M;9400
119.800 kr.;2016;66000;2015-12-30;Benzin;22.2;140;M;2630
39.900 kr.;2010;174000;2010-03-23;Benzin;17.9;82;M;7400
124.900 kr.;2016;94000;2016-11-30;Benzin;23.3;125;M;7900
134.900 kr.;2018;130000;2017-10-24;Benzin;23.3;100;M;6100
119.900 kr.;2018;80000;2018-12-14;Diesel;28.6;85;M;6100
69.900 kr.;2010;62000;2010-01-01;Benzin;17.2;96;M;8600
174.900 kr.;2019;68000;2019-01-25;Benzin;22;125;M;6100
189.700 kr.;2020;25000;2020-09-29;Diesel;31.4;85;M;9200
133.900 kr.;2018;73000;2018-02-01;Benzin;23.3;100;M;8600
119.900 kr.;2015;47000;2014-11-25;Benzin;22.2;140;M;2630
164.900 kr.;2019;51000;2019-08-29;Benzin;23.4;100;M;6100
34.900 kr.;2011;219000;2011-06-28;Diesel;24.4;95;M;9310
89.800 kr.;2014;117000;2014-05-28;Benzin;23.3;125;M;9800
29.900 kr.;2010;199000;2010-06-02;Benzin;17.9;82;M;8210
105.000 kr.;2014;102000;2014-06-24;Benzin;20.4;100;A;9900
79.400 kr.;2016;156000;2016-01-25;Benzin;23.3;100;M;6340
119.900 kr.;2016;94500;2016-01-07;Benzin;22.2;140;M;8700
109.900 kr.;2017;105000;2017-04-05;Benzin;23.3;125;M;7100
104.700 kr.;2018;144000;2018-05-31;Diesel;28.6;85;M;9310
83.900 kr.;2016;185750;2016-04-25;Benzin;23.3;125;M;7500
98.800 kr.;2016;114000;2017-04-19;Benzin;23.3;100;M;6200
75.000 kr.;2015;126000;2015-03-30;Benzin;23.3;100;M;7182
74.900 kr.;2013;69000;2013-02-27;Benzin;23.3;100;M;4300
199.900 kr.;2022;15000;2022-03-17;Benzin;24.2;125;M;6000
174.900 kr.;2020;47000;2019-10-11;Benzin;23.4;100;M;6100
99.900 kr.;2015;43000;2015-05-29;Benzin;23.3;100;M;2630
139.900 kr.;2017;51000;2016-12-20;Benzin;22.2;140;M;7100
26.900 kr.;2010;268000;2010-01-27;Diesel;27;95;M;9310
239.900 kr.;2022;2500;2022-07-26;Benzin;24.2;125;M;7100
147.777 kr.;2017;40000;2017-04-19;Benzin;22.2;140;M;4300
167.900 kr.;2020;23000;2020-09-29;Diesel;31.4;85;M;9600
5.900 kr.;2008;335000;2008-01-21;Diesel;23.8;68;M;8380
57.900 kr.;2011;91000;2011-10-14;Benzin;18.2;60;M;9430
124.900 kr.;2017;81000;2017-06-12;Benzin;22.2;140;M;9381
77.900 kr.;2015;126000;2015-10-08;Diesel;31.3;95;M;8600
69.900 kr.;2016;207000;2016-09-18;Diesel;27.8;95;M;8600
29.900 kr.;2009;248000;2009-09-03;Diesel;23.8;68;M;9310
114.800 kr.;2017;88000;2017-02-17;Benzin;23.3;125;M;3400
129.900 kr.;2018;110000;2018-01-31;Benzin;23.3;100;M;8600
69.900 kr.;2013;175000;2013-01-31;Benzin;23.3;100;M;5210
52.900 kr.;2011;139000;2011-03-25;Benzin;18.2;60;M;4300
229.750 kr.;2022;5000;2022-06-08;Benzin;24.2;125;M;7100
154.990 kr.;2018;42000;2017-10-30;Benzin;23.3;125;M;5600
17.980 kr.;2004;190000;2004-06-15;Benzin;16.4;70;M;5464
109.400 kr.;2017;85000;2017-05-31;Benzin;23.3;100;M;6340
66.999 kr.;2014;110000;2013-10-22;Benzin;23.3;65;M;8600
106.800 kr.;2016;99000;2016-09-14;Benzin;23.3;125;M;4700
105.000 kr.;2015;115000;2015-05-29;Benzin;22.2;140;M;6100
134.900 kr.;2018;119000;2017-11-15;Benzin;23.3;100;M;7900
149.900 kr.;2019;89000;2019-02-08;Benzin;22.9;125;M;4300
106.800 kr.;2016;90000;2016-06-09;Benzin;23.3;125;M;4700
119.900 kr.;2018;145000;2018-02-16;Benzin;23.3;100;M;6230
22.500 kr.;2002;200000;2002-07-24;Benzin;15.6;80;M;5700
219.900 kr.;2022;3000;2022-06-15;Benzin;24.2;125;M;2600
119.999 kr.;2019;69000;2019-01-22;Benzin;21.6;85;M;8700
89.800 kr.;2015;83000;2014-10-29;Benzin;23.3;100;M;6240
109.900 kr.;2017;100000;2017-01-05;Benzin;23.3;125;M;6715
144.900 kr.;2020;50000;2020-02-04;Benzin;26.8;95;M;2600
104.900 kr.;2017;107000;2017-04-28;Benzin;23.3;100;M;2605
92.900 kr.;2015;128000;2015-05-27;Benzin;23.3;125;M;7900
104.900 kr.;2015;153000;2015-05-29;Benzin;22.2;140;M;4200
109.800 kr.;2017;80000;2017-06-08;Benzin;23.3;125;M;8260
99.000 kr.;2014;79000;2015-01-02;Benzin;23.3;125;M;7100
29.400 kr.;2010;280000;2010-10-14;Benzin;18.2;60;M;6400
189.500 kr.;2020;78000;2019-10-08;Benzin;19.6;100;A;8800
129.900 kr.;2017;78000;2017-03-13;Benzin;22.2;140;M;8300
174.900 kr.;2018;91000;2018-05-08;Benzin;22.2;140;M;2630
98.900 kr.;2014;61000;2014-02-25;Benzin;23.3;100;M;2630
194.700 kr.;2021;7000;2021-08-30;Benzin;24.2;125;M;9200
159.900 kr.;2020;55000;2020-11-05;Diesel;31.4;85;M;5000
89.900 kr.;2013;125000;2013-09-25;Benzin;23.3;100;M;9381
64.900 kr.;2011;153000;2011-06-10;Benzin;17.2;96;M;9381
22.400 kr.;2008;211000;2008-02-29;Benzin;16.1;80;M;6340
69.900 kr.;2016;133000;2016-03-14;Benzin;23.3;80;M;2605
92.900 kr.;2014;91000;2015-02-26;Benzin;23.3;100;M;4200
194.700 kr.;2021;10000;2021-08-30;Benzin;24.2;125;M;9200
194.700 kr.;2021;9000;2021-08-30;Benzin;24.2;125;M;9200
194.700 kr.;2021;5000;2021-08-30;Benzin;24.2;125;M;9200
194.700 kr.;2021;10000;2021-08-30;Benzin;24.2;125;M;9200
154.900 kr.;2019;43500;2019-03-18;Benzin;22.9;100;M;5492
24.900 kr.;2007;210000;2007-10-25;Diesel;22.7;90;M;5491
36.999 kr.;2009;136000;2009-01-26;Diesel;23.8;68;M;5260
159.900 kr.;2018;38000;2018-07-09;Benzin;20.8;100;M;2630
43.000 kr.;2010;190000;2010-09-28;Benzin;18.2;60;M;5700
75.800 kr.;2016;179000;2015-11-12;Benzin;22.2;140;M;7100
194.700 kr.;2021;11000;2021-08-30;Benzin;24.2;125;M;9200
94.900 kr.;2014;120000;2013-11-27;Benzin;20.4;100;A;2610
104.900 kr.;2015;86000;2015-09-30;Benzin;23.3;125;M;9400
179.900 kr.;2021;25000;2021-03-18;Benzin;24.2;125;M;6000
36.900 kr.;2008;297000;2008-01-08;Benzin;13.5;150;M;8653
59.900 kr.;2012;164000;2012-06-27;Benzin;17.5;96;M;3630
92.000 kr.;2015;65000;2015-03-01;Benzin;23.3;125;M;7100
144.000 kr.;2017;18000;2017-08-01;Benzin;23.3;100;M;2970
